,Ids,Prediction
960,98660,[24971449.61645922]
961,26707,[-2927.34330955]
962,93981,[-2415.36517092]
963,80534,[4698.34594013]
964,96604,[761903.48536568]
965,47635,[-494.79661054]
966,20514,[694260.55986446]
967,48797,[85138.11736329]
968,90602,[5008.18985145]
969,71970,[-496427.45536827]
970,21158,[17822.64935453]
971,26438,[-14982.96798684]
972,91573,[-9897.89526687]
973,32616,[374245.21581771]
974,42613,[-1699.46644065]
975,41634,[11053.07468433]
976,32950,[-42561.89191124]
977,80291,[-7117.56599473]
978,62966,[-607209.51415223]
979,25188,[-9202.53434888]
980,28350,[3186.84367193]
981,40797,[1106615.2902595]
982,74316,[178449.23831686]
983,20539,[20225.13241874]
984,49700,[740.79604018]
985,87881,[-23394.23282315]
986,87695,[-6418.1924018]
987,73939,[-564.67047191]
988,21106,[1055.32954407]
989,38784,[-5601.9011078]
990,80758,[-21911.00976089]
991,77425,[2820.4466229]
992,27076,[221908.07413389]
993,68807,[5215.20420936]
994,69763,[11461.37085156]
995,23807,[-13675.9771807]
996,95837,[737776.94239049]
997,81823,[2114.38041466]
998,85666,[10327.70154998]
999,40995,[16956.51383032]
1000,28860,[-881407.84829279]
1001,55979,[-19819.76054031]
1002,29081,[-40503.21057691]
1003,58207,[3772956.31381035]
1004,35577,[35273.52228351]
1005,54883,[-6436.88437487]
1006,32332,[15005.55403777]
1007,50189,[2994.79821328]
1008,43030,[-51758.88579433]
1009,44884,[4190.4737697]
1010,27777,[15528.69632428]
1011,60821,[-1034064.37084269]
1012,62601,[-11260.06009801]
1013,53875,[-31578.36161258]
1014,76025,[250670.42642136]
1015,94256,[270092.62115995]
1016,93385,[5433.32295293]
1017,98089,[-891259.67233861]
1018,93744,[-12995.7955258]
1019,87565,[1064673.98275063]
1020,82898,[22959.82918336]
1021,21220,[-235207.15686683]
1022,82769,[1726968.43142393]
1023,96425,[-39665.08711001]
1024,46589,[-16066.97146506]
1025,45718,[-772210.24007629]
1026,62074,[3408.89281497]
1027,95942,[35430.57560203]
1028,30912,[-5528.05539266]
1029,46282,[-54298.74595065]
1030,69290,[-12592.75010918]
1031,23554,[16277.70344008]
1032,77239,[233638.53652485]
1033,24424,[-193366.76930594]
1034,67975,[23708.58295308]
1035,44622,[101613.12628597]
1036,26348,[-193126.34566167]
1037,66309,[4594.39519213]
1038,29970,[57877.60907814]
1039,71174,[-10935.61937683]
1040,47771,[-285899.21316095]
1041,73524,[-13901.07430749]
1042,83845,[-45970.71436251]
1043,54829,[6672.77509036]
1044,75830,[312754.5467959]
1045,32703,[11675.89293657]
1046,95844,[-72110.59071097]
1047,48760,[613203.35712625]
1048,68540,[-888041.26663148]
1049,88155,[-15566.50235835]
1050,50000,[16980.61952818]
1051,37138,[-3682050.58372002]
1052,48748,[7665.98226325]
1053,26474,[-8498.43217375]
1054,72096,[5780.82081416]
1055,24256,[-3217.18652443]
1056,99144,[-167924.92429678]
1057,47615,[-35758.73026339]
1058,88739,[9459.51724494]
1059,90841,[-23037.50867751]
1060,23502,[-11574.08010827]
1061,98921,[4628.79689137]
1062,90394,[4242.24629237]
1063,60942,[7978.15514191]
1064,95362,[-1210155.25566815]
1065,54962,[-2003.90024819]
1066,86112,[1007.87731757]
1067,89589,[95111.76201743]
1068,78490,[-290898.45357065]
1069,74870,[193280.46305358]
1070,39720,[-3520.16691286]
1071,26110,[159058.07040682]
1072,97242,[-143092.33005457]
1073,29642,[832.04524804]
1074,73091,[394645.78935701]
1075,25078,[24455.93576623]
1076,31540,[-30492.64858656]
1077,91347,[-53254.25541172]
1078,72971,[-26098.97581674]
1079,35608,[-63418.56959135]
1080,85923,[-27279.7378016]
1081,93554,[715014.67119638]
1082,87568,[-27961.37037339]
1083,93067,[1098131.14167137]
1084,25516,[6399.43828755]
1085,47542,[-27963.55127596]
1086,32741,[32516.51442841]
1087,92372,[-445001.50637002]
1088,28979,[-11311766.27653094]
1089,40811,[18509.43953477]
1090,40750,[67566.89953089]
1091,76912,[243433.46749627]
1092,48324,[-6773.79082599]
1093,57256,[-21401.22923962]
1094,60851,[-12702.47258193]
1095,71156,[-490684.64421383]
1096,70612,[-26603.52558936]
1097,78759,[1284275.96349876]
1098,86738,[654.69160993]
1099,32355,[-17383.79911325]
1100,55640,[335707.15696489]
1101,93061,[-3849.45946954]
1102,97634,[359691.70485079]
1103,81650,[266154.26360373]
1104,93474,[10880.52049135]
1105,43133,[-3657297.56029728]
1106,90342,[5468.26087879]
1107,58077,[-2019603.75824751]
1108,59413,[12775.65189182]
1109,28175,[1696244.62779135]
1110,75563,[712909.62539849]
1111,49124,[-410.3845089]
1112,40359,[364225.39621295]
1113,38151,[-9413.12989503]
1114,50003,[-13402.96017538]
1115,53895,[14298.79365826]
1116,57945,[-16204.05271238]
1117,98954,[2618.96922779]
1118,96805,[847182.38928722]
1119,38373,[-488761.62652737]
1120,53169,[14208.85192227]
1121,99651,[-609.3566887]
1122,71495,[4285.02489337]
1123,78726,[109.36347692]
1124,99369,[-17725.09045407]
1125,42627,[-212335.69242941]
1126,20757,[35006.1969802]
1127,61796,[29721.47374567]
1128,28023,[10758.70887532]
1129,46020,[-208345.62945954]
1130,75947,[12851.73927135]
1131,79205,[25516.409714]
1132,81291,[-1641.21299037]
1133,24290,[2690.25020455]
1134,36415,[-205778.14307554]
1135,79179,[-536.36889978]
1136,28831,[-27838.56262525]
1137,64399,[3171.08909953]
1138,86922,[-14599.46080613]
1139,82170,[8483.33495084]
1140,61138,[9143.14407626]
1141,42489,[-101875.45945423]
1142,44572,[-25587.43213575]
1143,61042,[-92193.22059037]
1144,61881,[-12953.68095332]
1145,83854,[-667.36674088]
1146,73104,[19503.74603823]
1147,28553,[69165.27349868]
1148,47640,[-11453.73689896]
1149,24135,[-660369.93540244]
1150,54468,[530390.25285566]
1151,69157,[-3097.3041192]
1152,24253,[168270.33717978]
1153,68750,[-5350.09623397]
1154,58583,[95121.40144983]
1155,45278,[-5467.66927623]
1156,20459,[3788.48889151]
1157,23496,[-4534.02384545]
1158,26649,[-119010.67096411]
1159,47887,[-58742.21617503]
1160,33109,[-12347.92740793]
1161,68016,[-17582.68966863]
1162,44476,[-9062.23914033]
1163,49371,[129077.48388036]
1164,89556,[-3558.37174627]
1165,98796,[-16872.50826181]
1166,42572,[-14063.5926986]
1167,98914,[-26221.99393092]
1168,47472,[-20800.92044115]
1169,76011,[-1142156.2768782]
1170,45601,[-53467.89260058]
1171,24137,[3517986.58420984]
1172,87390,[1220612.11823558]
1173,83548,[145046.22697411]
1174,70165,[-4598.82567064]
1175,66462,[-1144.8114237]
1176,67173,[-19517.15863934]
1177,57468,[388625.00685411]
1178,46193,[119914.89015722]
1179,20816,[4476.38911626]
1180,67985,[1235.76252809]
1181,92166,[-3012.73782333]
1182,59866,[136602.92455024]
1183,43027,[-35780.2573059]
1184,94549,[22640.32119266]
1185,23151,[50020.84102998]
1186,73535,[-184904.15271344]
1187,90119,[-1712.36216429]
1188,42718,[10477.59880113]
1189,76874,[5446.91448186]
1190,62273,[14402.34632503]
1191,55720,[-40213.83408231]
1192,30667,[6523401.33139245]
1193,51717,[-2140.79244466]
1194,36716,[-24432.52563777]
1195,35737,[-42106.90873332]
1196,59130,[14430.73828397]
1197,55796,[21677.03888014]
1198,89335,[67236.66777081]
1199,52547,[-21899.44322866]
1200,78847,[-15221379.75841852]
1201,45664,[-10802.63254595]
1202,86028,[-110253.34753554]
1203,51594,[4753.15719773]
1204,93323,[5642.55535008]
1205,33211,[-1516.59817081]
1206,89127,[-47920.46050961]
1207,27509,[-234861.23346918]
1208,89298,[705.63835539]
1209,55912,[-75248.17507137]
1210,22421,[2233.26255771]
1211,38926,[-4983700.669309]
1212,97953,[-35924.51240812]
1213,32769,[-31073.67319965]
1214,51017,[-837.67583227]
1215,71714,[-1013556.86723293]
1216,67156,[12055.6510366]
1217,63859,[-1256659.50334975]
1218,56837,[14245.4806383]
1219,50805,[-5471.27611496]
1220,83766,[1061163.0919923]
1221,92811,[6654.9691826]
1222,78922,[-24094.98505014]
1223,23381,[-6706993.1180445]
1224,63042,[89985.22807938]
1225,25546,[188461.13706738]
1226,71136,[-1577024.49664889]
1227,24672,[16175.31931801]
1228,71593,[-3185189.74641087]
1229,29491,[212842.29425223]
1230,86512,[13458.42738996]
1231,22910,[-8018.7619679]
1232,84273,[1045215.85890118]
1233,69093,[1277118.48113366]
1234,54621,[2282.68853807]
1235,50558,[-378475.51113415]
1236,69953,[-5785.66560511]
1237,44567,[-9554.64090566]
1238,24111,[192.39201922]
1239,73386,[7353.7669831]
1240,83280,[-9258.44543488]
1241,75611,[-17263.04608882]
1242,35221,[-17054.76186303]
1243,26628,[27921.73135675]
1244,51165,[707201.41468387]
1245,59240,[3103.30810574]
1246,81965,[-28508.59253086]
1247,34586,[3328.69524556]
1248,88055,[265254.49034977]
1249,26020,[-551791.37435913]
1250,24881,[16578.16727785]
1251,94048,[-7744.48858138]
1252,82016,[107790.60390638]
1253,48966,[-1438539.40952964]
1254,61137,[2909.09198858]
1255,37142,[4311.92780374]
1256,86269,[7443.99755954]
1257,42741,[22950.92255554]
1258,53438,[10616.20987762]
1259,76344,[-4386.50755292]
1260,97639,[205430.06077452]
1261,42250,[17334.37490867]
1262,32868,[-11535.53643618]
1263,25697,[24393.74860385]
1264,42106,[-173283.76607852]
1265,75513,[20503.71836245]
1266,46892,[-12703.92138768]
1267,85920,[-8896.1924085]
1268,76934,[4790.77469442]
1269,35820,[-25476.05116063]
1270,24053,[28103.97875617]
1271,68184,[-7960.34259586]
1272,60256,[-161904.12653556]
1273,91942,[9498.62161958]
1274,82842,[-2305.31372185]
1275,68838,[-103299.66086179]
1276,84872,[3674.16545339]
1277,56844,[18093.39861259]
1278,84348,[4560.30813182]
1279,61818,[5493.74410628]
1280,48137,[5276.22322396]
1281,82487,[-4432.88747876]
1282,88961,[-22282.23350989]
1283,90810,[-20103.67617433]
1284,71161,[8370.1244969]
1285,82712,[-125707.77836499]
1286,83874,[-12827.38626718]
1287,20946,[6596218.95659522]
1288,35247,[-1353.19354655]
1289,64818,[46891.14980066]
1290,32931,[-3712.9868098]
1291,63760,[134743.26608456]
1292,80095,[669907.64130983]
1293,88125,[7109.45578271]
1294,20006,[-6570.49185381]
1295,50620,[-42497.22362544]
1296,47221,[16600.58456164]
1297,70833,[-34747.58402816]
1298,66051,[622.80756977]
1299,73889,[89.32159075]
1300,20149,[-9608.25398424]
1301,96495,[-7142.24110215]
1302,42429,[-38742.07836033]
1303,29897,[-9159.17040484]
1304,20661,[54820.34107642]
1305,79357,[-4656.60592047]
1306,73972,[-2325756.03655851]
1307,54235,[-31274.88606057]
1308,97633,[-4219912.61229086]
1309,94460,[1840.73763]
1310,58577,[742749.3173395]
1311,95951,[-2961.3060408]
1312,42939,[19350.7809671]
1313,80398,[-5216.05695653]
1314,44164,[-3784.28697696]
1315,92391,[-12952.69547524]
1316,23766,[278509.43509192]
1317,93721,[4539.70664105]
1318,89700,[-34412.03350608]
1319,20329,[-4644.46174224]
1320,57960,[-2028134.43093179]
1321,67646,[458868.96058942]
1322,71595,[-49998.93541942]
1323,53671,[-3583.21017437]
1324,93056,[-5560.80774787]
1325,50669,[-1124717.19935265]
1326,73518,[-23985.0651671]
1327,86017,[1534661.47652362]
1328,24329,[-13760.97482323]
1329,70908,[-1129.22371471]
1330,45276,[-390948.41899159]
1331,34203,[-12630.17086523]
1332,82672,[341900.11458862]
1333,67695,[-37041.04978623]
1334,91374,[-168420.96851142]
1335,56134,[-5263.92228592]
1336,56582,[-4381.15707099]
1337,61488,[23105.23722322]
1338,45067,[4661934.06887412]
1339,63077,[4888320.74807617]
1340,43332,[23107.29426354]
1341,64713,[-109260.28753764]
1342,53922,[6874.9833689]
1343,56125,[-9311.98529486]
1344,56585,[100887.68515824]
1345,47280,[-7992.24098236]
1346,97110,[-7977.51137826]
1347,33071,[3122.1222063]
1348,80908,[131203.85853803]
1349,52647,[224621.36806751]
1350,23511,[-2886.50409958]
1351,42161,[-2343.31554178]
1352,65321,[266548.88463361]
1353,23650,[-104051.5637279]
1354,77819,[44504.32963876]
1355,82876,[2587.67306904]
1356,95302,[3003.39921672]
1357,23442,[-28681.29763955]
1358,62327,[472897.20268936]
1359,54479,[-17588.60584418]
1360,75729,[-1812100.80809726]
1361,36564,[12037.43059349]
1362,83172,[16311.11034501]
1363,74109,[269768.7019979]
1364,28090,[-1949194.77602606]
1365,99116,[583.23000024]
1366,85372,[7034101.60812406]
1367,99854,[221540.09391754]
1368,96923,[31676.85433258]
1369,46622,[-28451.36682111]
1370,50804,[6359.89642632]
1371,43916,[29997.20005362]
1372,45185,[-3147811.88336336]
1373,52306,[-623.5319393]
1374,78648,[140064.81100147]
1375,39598,[10095.72583283]
1376,77897,[-4704.1717481]
1377,27008,[-1984711.66290759]
1378,25346,[113236.88062211]
1379,55842,[2225.04387735]
1380,47413,[34752.08819523]
1381,20684,[-15287.15892326]
1382,60705,[-25342.52360145]
1383,51200,[-31808.6728766]
1384,70680,[-51476.60553685]
1385,38287,[-3228.89165824]
1386,60412,[-8405.18894872]
1387,52010,[-10778.56863383]
1388,28492,[-9619657.42311481]
1389,69091,[-11164.6775728]
1390,92820,[-55679.85317412]
1391,44113,[46253.86295526]
1392,73903,[-348191.65125622]
1393,49556,[-24130.91781487]
1394,52274,[-87822.01782325]
1395,22949,[-71956.96188559]
1396,77552,[37974.87572022]
1397,87739,[7842.22085154]
1398,20919,[-5552.91275912]
1399,65073,[-22291.36036586]
1400,86214,[-4942.1911094]
1401,28124,[870636.11835355]
1402,64718,[-43159.97985927]
1403,66243,[-1869.52046948]
1404,68065,[-11583.23764945]
1405,48893,[4723.85702014]
1406,24580,[-21763.63215668]
1407,92379,[27600.67795644]
1408,97269,[-10972.36901273]
1409,76409,[28618.7143735]
1410,40504,[-1046654.52071777]
1411,66480,[-7369.62787806]
1412,55538,[74899.02377789]
1413,29758,[15633.1041988]
1414,61186,[770990.99310197]
1415,38826,[-12516.1787504]
1416,92426,[24287.3528159]
1417,84245,[117655.84036012]
1418,54105,[-120245.70538583]
1419,89807,[-15484.02815928]
1420,48595,[-1563.16686419]
1421,93647,[2428.46112231]
1422,91782,[-21563.63855548]
1423,22332,[243271.63997722]
1424,28064,[1143790.74312682]
1425,39465,[9261.91967407]
1426,97956,[30969.68668379]
1427,39051,[6927.90943605]
1428,68635,[-12048.69952782]
1429,93232,[-277.66787012]
1430,70261,[18282.72237746]
1431,40831,[-8688727.60354246]
1432,87271,[-1217332.9871743]
1433,30013,[2229.81319061]
1434,30295,[12996.06181979]
1435,93418,[67988.41291597]
1436,57738,[-26437.17403265]
1437,29417,[-13685.78770826]
1438,31365,[-353834.86208881]
1439,38631,[-10715.81346576]
1440,93300,[-370887.50219473]
1441,88273,[-2312.06386538]
1442,34758,[13709.14042963]
1443,51394,[-6181581.08517879]
1444,45454,[16514.57373639]
1445,20138,[-24129.79480582]
1446,64450,[-36580.38878755]
1447,54502,[-25492.25192637]
1448,65900,[4288.33739041]
1449,71220,[-5255009.98878645]
1450,41913,[-23215.0361765]
1451,28688,[42742.70533394]
1452,65183,[-40071.85664031]
1453,85142,[-735.19828065]
1454,23058,[65020.45008843]
1455,93767,[13265.18110012]
1456,33142,[3484.20406558]
1457,70941,[76531.45525896]
1458,79259,[-10763.50847151]
1459,36248,[-7587.43443221]
1460,21418,[-320129.19796077]
1461,53752,[-9993.45122569]
1462,91331,[-9570.84156583]
1463,99324,[16840.66874251]
1464,91580,[-162067.70621244]
1465,62373,[168019.42293416]
1466,85105,[-5850.13568112]
1467,24337,[-14907.36362368]
1468,59411,[674166.41199466]
1469,42003,[-250281.27026365]
1470,37807,[17906.39486069]
1471,68794,[7151.727924]
1472,67703,[335.48859392]
1473,36698,[9512.26627957]
1474,80913,[-3918.86558496]
1475,25270,[-170613.01500022]
1476,54678,[-3334191.92373332]
1477,70768,[743314.59963624]
1478,60910,[-234565.32006935]
1479,75831,[14819.70248109]
1480,34298,[-9487.82219725]
1481,81825,[-591994.48950264]
1482,31441,[3668.69379471]
1483,57389,[-9624.63967089]
1484,34543,[12043.43145447]
1485,91673,[-8310.74205905]
1486,44049,[-89.22400646]
1487,38876,[10077.91311528]
1488,49220,[1491230.62828985]
1489,78220,[-99378.74852095]
1490,99024,[-968.17441692]
1491,64411,[-10873.25798996]
1492,41995,[929069.79552877]
1493,57234,[-7859.24597846]
1494,92730,[-122492.01959067]
1495,56223,[5309.48539383]
1496,84566,[-3361.20848635]
1497,76170,[1533947.42540224]
1498,91722,[-14688.38332026]
1499,87025,[897.94093598]
1500,89592,[-5013.80599596]
1501,32154,[-7838.09888307]
1502,23254,[-823560.36841411]
1503,23830,[148888.17938431]
1504,37173,[283440.02824526]
1505,53129,[-1756.10644595]
1506,89669,[-4613015.48882786]
1507,75762,[7884.40688564]
1508,90998,[-12984.10893295]
1509,28484,[10017.38507017]
1510,33814,[102001.62671406]
1511,94574,[-2307734.74401362]
1512,89900,[1645.18485579]
1513,26962,[-42947.56458286]
1514,54573,[-28708.97037307]
1515,56698,[15626.25582668]
1516,35346,[176717.70992262]
1517,26803,[10586.49999056]
1518,71205,[-13871.64952144]
1519,72154,[-23601.45882538]
1520,37509,[3851.07430502]
1521,88954,[-294243.58122183]
1522,20308,[92665.93307752]
1523,43836,[717157.34819583]
1524,96260,[123104.12502617]
1525,91068,[2843058.01842502]
1526,97241,[4173.08532756]
1527,26910,[483622.67627956]
1528,52811,[-18499.57645083]
1529,59639,[-4869.52003978]
1530,32743,[-2240876.90493043]
1531,40420,[-1019463.27634642]
1532,70082,[8686.24384894]
1533,83620,[-3862.46355221]
1534,22096,[-27118.3901753]
1535,48827,[406128.84673287]
1536,54114,[-260550.33020171]
1537,57714,[2052390.27373514]
1538,35283,[-16417.55859489]
1539,62190,[-27034.96435716]
1540,22686,[7817.89096744]
1541,84822,[8518.51797022]
1542,50438,[36173.45022454]
1543,68333,[28226.08876343]
1544,45768,[-32404.07886411]
1545,90660,[13463.28115551]
1546,73127,[-21841.77298968]
1547,94982,[-59307.18426977]
1548,57947,[2698958.43438359]
1549,66048,[52926.98218717]
1550,89474,[58388.12965353]
1551,22382,[5933.95685179]
1552,24642,[430478.20406429]
1553,93114,[-309451.94796663]
1554,50983,[4038243.43863039]
1555,31627,[1931089.58147193]
1556,24321,[-19845.22449372]
1557,78524,[-213244.634765]
1558,50905,[-420445.61896577]
1559,48264,[60651.40408405]
1560,82007,[-370217.84719318]
1561,92744,[9159.02653608]
1562,32364,[-53910.78839563]
1563,60651,[34856.51779324]
1564,60082,[2801.9939546]
1565,91665,[-347787.62646556]
1566,43555,[-8642.49936937]
1567,46699,[42168.75508956]
1568,30810,[892496.02807014]
1569,94432,[1370894.96983339]
1570,84537,[56991.91379476]
1571,49432,[46460.7668857]
1572,82821,[4058.39297695]
1573,34474,[125319.92224997]
1574,60758,[6478.81880103]
1575,76892,[-29165.49065845]
1576,99636,[-67175.47335976]
1577,81119,[-485870.58688327]
1578,29354,[-26969.64165389]
1579,29246,[1937.6676871]
1580,21639,[-2066.17133782]
1581,43095,[1207.56915983]
1582,94167,[68631.96934578]
1583,52842,[-1646887.72650239]
1584,71097,[-31541.5751738]
1585,87295,[-883159.82696301]
1586,21711,[23028.74961409]
1587,44867,[-390066.37561]
1588,84059,[105273.5369933]
1589,95828,[4323967.25177405]
1590,55511,[810586.57511113]
1591,43318,[-21918.44249167]
1592,62602,[143515.70267286]
1593,46872,[-20501.25687042]
1594,67213,[11404.37267154]
1595,97372,[418325.79293001]
1596,53503,[3274.95340014]
1597,39331,[-39343.33050031]
1598,63186,[17115.38373846]
1599,33502,[-4244904.15998801]
1600,29641,[-5904.74640467]
1601,31822,[157370.91368725]
1602,23902,[-737.71907601]
1603,60067,[-6708.23990652]
1604,42787,[5030.99559045]
1605,41675,[-1083522.11825336]
1606,99154,[-94515.41991294]
1607,41795,[-13351.52429445]
1608,80927,[-27326.66701022]
1609,62444,[12229.79511331]
1610,20736,[-12523.54958309]
1611,83429,[2527824.96617171]
1612,37675,[-3970.52255915]
1613,82649,[128535.38629876]
1614,81246,[-15369.34550705]
1615,83663,[-2190745.87448694]
1616,63428,[1281335.46640968]
1617,95174,[166970.56200075]
1618,34101,[-15009.73949919]
