,Ids,Prediction
1034,23932,[518.2001338]
1035,65547,[-146.99192054]
1036,28096,[-136.32984506]
1037,81958,[-324.27125205]
1038,65736,[-96.10643773]
1039,97105,[-34.94716205]
1040,55994,[14.13339016]
1041,22779,[-337.30208745]
1042,62525,[-78.76902397]
1043,70296,[-153.50044222]
1044,69405,[13.83927514]
1045,63231,[167.87785194]
1046,37621,[-166.26510846]
1047,88182,[169.73648064]
1048,74656,[-359.02474034]
1049,38190,[45.33635625]
1050,88145,[-252.32258568]
1051,44227,[-134.13652602]
1052,57485,[-14.81960154]
1053,43929,[121.57062421]
1054,82840,[58.9775395]
1055,98672,[194.08807291]
1056,51482,[-339.25462177]
1057,99859,[-251.55505908]
1058,23469,[-481.6478738]
1059,22351,[-23.25234555]
1060,33477,[32.69464066]
1061,57918,[147.61287924]
1062,98443,[-499.202695]
1063,92463,[-11.6659629]
1064,28115,[113.90185394]
1065,90136,[-294.22835417]
1066,54237,[-22.22922956]
1067,65484,[217.07325137]
1068,40551,[24.8165482]
1069,25682,[68.99273228]
1070,87197,[-230.38203341]
1071,48278,[-216.44153072]
1072,86170,[-106.13539772]
1073,86975,[164.0956308]
1074,73233,[-218.85821834]
1075,90600,[-16.71911881]
1076,29311,[-211.35695617]
1077,35176,[-164.79500835]
1078,67484,[-56.38849406]
1079,72806,[-38.33375651]
1080,42442,[90.43749649]
1081,22488,[-115.50327682]
1082,71861,[-85.26736288]
1083,95517,[46.0352879]
1084,97672,[-387.77937819]
1085,67224,[-100.81890039]
1086,44877,[-0.77837778]
1087,89544,[180.27271785]
1088,89782,[-218.18805442]
1089,70793,[-212.38617397]
1090,63258,[-178.46576984]
1091,28946,[30.01927841]
1092,69321,[121.58501744]
1093,26665,[175.46437814]
1094,65782,[-180.86439287]
1095,26849,[-246.46769069]
1096,29017,[-281.52874551]
1097,26713,[15.91478585]
1098,61817,[43.40155441]
1099,37244,[260.88512891]
1100,73811,[-385.93818067]
1101,57581,[3.90596176]
1102,59865,[-160.55574061]
1103,44825,[-256.09157957]
1104,80206,[88.07994267]
1105,96466,[-218.47435955]
1106,43364,[5.32173528]
1107,42292,[6.56949919]
1108,79517,[-101.89102909]
1109,95294,[-148.09621899]
1110,65641,[-354.87839118]
1111,70998,[-248.40410196]
1112,50874,[-78.16217284]
1113,33060,[-158.47689734]
1114,42767,[477.07463598]
1115,67118,[-123.21611438]
1116,46482,[-13.21621811]
1117,41012,[-68.37813834]
1118,87386,[194.416]
1119,41923,[-26.21928261]
1120,41555,[123.37529989]
1121,46689,[-212.45816834]
1122,96714,[-248.75382946]
1123,57903,[-182.30763154]
1124,48389,[22.4020677]
1125,22125,[-229.47264706]
1126,61708,[70.61024355]
1127,21282,[141.92593359]
1128,30401,[36.41429073]
1129,37269,[115.00378268]
1130,31184,[-105.380115]
1131,84305,[-113.88541358]
1132,40682,[228.32331064]
1133,61039,[-608.99303672]
1134,34566,[77.12743516]
1135,22915,[-192.85061151]
1136,47791,[46.38348329]
1137,75087,[-94.21793234]
1138,86117,[-192.79951348]
1139,94445,[172.44151654]
1140,52274,[-457.22333924]
1141,40702,[-55.59406407]
1142,64364,[-42.92394588]
1143,44106,[-188.03005392]
1144,78772,[-299.5663838]
1145,37680,[-127.62395904]
1146,71543,[-313.68776789]
1147,90524,[-190.83059588]
1148,97430,[-3.00544385]
1149,43738,[-140.48643545]
1150,85819,[-2.07518206]
1151,50490,[200.50111266]
1152,62578,[-95.00425894]
1153,21551,[-190.69130697]
1154,80628,[-248.02445127]
1155,66839,[-340.92994688]
1156,66982,[-10.09905673]
1157,88200,[28.76154448]
1158,87574,[287.1352102]
1159,51022,[297.14011714]
1160,86288,[-111.2565685]
1161,65817,[-119.46959957]
1162,41971,[-55.48905224]
1163,78231,[-17.42714735]
1164,22257,[411.23511479]
1165,49215,[161.6918776]
1166,40843,[-103.51202704]
1167,43302,[115.53388465]
1168,67973,[-140.17154629]
1169,42911,[-126.83901166]
1170,76920,[14.48084832]
1171,27619,[115.83029934]
1172,28084,[-193.20950269]
1173,73327,[-59.78735649]
1174,54769,[17.63660218]
1175,20525,[230.99527278]
1176,77274,[304.0100384]
1177,93487,[197.99139096]
1178,75491,[208.21970241]
1179,22198,[129.84339522]
1180,26459,[-207.48500077]
1181,60922,[-238.06617811]
1182,21735,[-88.95420419]
1183,88925,[22.39767266]
1184,42765,[34.49196488]
1185,56908,[-49.53386183]
1186,38414,[57.21063412]
1187,92279,[10.67234961]
1188,56016,[320.36881986]
1189,49383,[1.77999791]
1190,40346,[-3.621396]
1191,70635,[135.50923022]
1192,52136,[-240.98859939]
1193,29189,[-460.57414902]
1194,42639,[539.49054311]
1195,68992,[244.79533072]
1196,24538,[-373.35851657]
1197,44430,[233.73807837]
1198,27308,[30.6740686]
1199,38103,[-89.02846733]
1200,25309,[-295.82603893]
1201,87088,[22.87296662]
1202,88401,[-56.52300044]
1203,40078,[-272.82219009]
1204,46508,[81.84294631]
1205,53494,[-275.00851494]
1206,48244,[-106.46716603]
1207,95156,[-75.28271124]
1208,55310,[249.3512538]
1209,43052,[211.95177941]
1210,42816,[196.7612931]
1211,65847,[177.6412438]
1212,99739,[-9.74019967]
1213,41418,[381.61319901]
1214,92375,[-428.1198462]
1215,48293,[134.44678855]
1216,93533,[-40.40794818]
1217,25910,[275.98729348]
1218,27694,[0.33947005]
1219,97360,[-26.43692207]
1220,90074,[78.39979461]
1221,39128,[-324.72674481]
1222,83945,[25.1869823]
1223,21275,[-98.82931428]
1224,32757,[-297.68840899]
1225,96763,[-122.41620791]
1226,71975,[-19.44670671]
1227,44544,[-227.12494443]
1228,98178,[163.33917849]
1229,71806,[-474.81141653]
1230,44562,[25.78371598]
1231,42176,[-73.82247523]
1232,46353,[-383.49491823]
1233,43169,[-144.90373894]
1234,89983,[168.01015159]
1235,64746,[-67.12666486]
1236,87847,[31.06228665]
1237,99162,[546.95699751]
1238,79408,[79.06178847]
1239,26075,[-413.44979208]
1240,78284,[35.90221301]
1241,30962,[42.9050209]
1242,61489,[-311.25211569]
1243,23120,[379.3371149]
1244,35501,[24.6721449]
1245,56055,[-106.59250243]
1246,55622,[-473.43972055]
1247,93686,[112.15378487]
1248,54628,[40.42984786]
1249,21478,[-44.80471827]
1250,53374,[63.32430905]
1251,80553,[274.89233998]
1252,95490,[163.0953424]
1253,79436,[-14.60920475]
1254,36968,[-106.682993]
1255,98991,[-53.69099343]
1256,83469,[134.0668463]
1257,76006,[53.90488756]
1258,52407,[-96.41612664]
1259,69865,[370.9078012]
1260,82061,[274.87213951]
1261,49409,[171.85950664]
1262,66604,[109.69292427]
1263,20757,[-62.87354025]
1264,65570,[86.87684028]
1265,52807,[-89.16253138]
1266,25295,[119.4112377]
1267,88381,[93.58277714]
1268,31587,[-367.90341364]
1269,89247,[-150.88351745]
1270,70207,[-52.21593567]
1271,60932,[-191.33530866]
1272,22864,[-206.26394113]
1273,87254,[-143.51611027]
1274,76372,[-0.39894216]
1275,86418,[413.05039059]
1276,86259,[-19.72202184]
1277,48756,[94.27710025]
1278,98594,[-164.50642264]
1279,78977,[-42.82018585]
1280,59593,[88.98642941]
1281,64012,[227.30024624]
1282,41981,[-19.38877308]
1283,32589,[58.60296477]
1284,38656,[172.23757641]
1285,90701,[-348.77043417]
1286,20148,[15.61653431]
1287,63897,[-49.50192757]
1288,60588,[155.75673077]
1289,52782,[265.73733227]
1290,42567,[142.22358245]
1291,57885,[-34.99297567]
1292,49804,[144.97683931]
1293,36636,[-305.01805019]
1294,87109,[525.63296668]
1295,33360,[348.70335721]
1296,96520,[-272.36319507]
1297,40943,[-186.67747099]
1298,63933,[93.23508224]
1299,69819,[254.97253378]
1300,78460,[134.25326066]
1301,31013,[-97.3617678]
1302,60373,[156.37410703]
1303,52605,[12.59083475]
1304,51886,[-170.76875618]
1305,46067,[273.5506866]
1306,94743,[-163.04164568]
1307,37654,[105.02584011]
1308,88878,[42.76263498]
1309,23147,[169.65826116]
1310,63500,[-370.76298423]
1311,65615,[-357.74204348]
1312,76980,[45.0472935]
1313,89676,[3.97754447]
1314,96334,[20.2456818]
1315,28178,[60.63658259]
1316,41489,[-57.06304259]
1317,31313,[203.96830308]
1318,35341,[-376.32648919]
1319,76441,[210.75556785]
1320,52151,[135.80989311]
1321,93625,[-186.03878541]
1322,54190,[-16.60732007]
1323,94923,[319.02296333]
1324,92416,[153.87965376]
1325,92861,[127.43586521]
1326,47105,[-234.1307046]
1327,39480,[164.55291742]
1328,34904,[-146.18094997]
1329,93378,[-461.75894501]
1330,39435,[-273.24778444]
1331,24895,[-19.56080048]
1332,88252,[-268.53266678]
1333,22300,[-0.95599988]
1334,87379,[-261.7703979]
1335,55570,[49.88541076]
1336,34418,[-438.60174824]
1337,64575,[-171.76370362]
1338,81691,[-137.22485069]
1339,83064,[65.65049381]
1340,70650,[213.11262952]
1341,29957,[226.28896664]
1342,85550,[92.80643752]
1343,54741,[31.35416547]
1344,38132,[-49.13086161]
1345,78124,[-57.07671755]
1346,30632,[408.03921381]
1347,24765,[573.95725072]
1348,21933,[-108.98656995]
1349,63351,[459.12456616]
1350,81269,[157.43755364]
1351,92399,[235.55668127]
1352,75826,[177.0417209]
1353,26263,[88.39854417]
1354,54027,[-53.22220537]
1355,49686,[-233.93295132]
1356,73116,[-181.25351963]
1357,56732,[35.98375904]
1358,65983,[93.45791334]
1359,29775,[70.99414122]
1360,25779,[124.11770565]
1361,58347,[172.2914786]
1362,64236,[461.41039348]
1363,67987,[-296.93599261]
1364,70745,[-124.04208083]
1365,38325,[-22.35861219]
1366,84927,[-290.2078365]
1367,55202,[-153.49121189]
1368,37797,[330.03452291]
1369,47618,[220.65630837]
1370,25990,[-241.49522707]
1371,46250,[148.50849634]
1372,50422,[-273.50802136]
1373,46581,[54.38833959]
1374,85453,[-50.55042244]
1375,99687,[272.57024379]
1376,91778,[234.54270835]
1377,45497,[88.70150855]
1378,63783,[-292.389619]
1379,64016,[70.81328707]
1380,40442,[20.87189037]
1381,76485,[40.67223864]
1382,48543,[-447.69301829]
1383,34832,[-27.49572842]
1384,36573,[-223.29431705]
1385,37178,[-130.6809143]
1386,39626,[177.9609573]
1387,33446,[176.83554353]
1388,86265,[242.97121663]
1389,34004,[-75.21888841]
1390,39404,[17.93696696]
1391,82442,[18.87083924]
1392,51596,[-48.76593893]
1393,73211,[475.44400715]
1394,55386,[82.26364785]
1395,56026,[141.2895352]
1396,56271,[-248.84945835]
1397,45359,[-43.04419611]
1398,46498,[-251.06093871]
1399,84825,[227.73672816]
1400,33839,[-25.24922116]
1401,46456,[439.65373136]
1402,37555,[299.08191988]
1403,35441,[-123.00657864]
1404,24330,[35.46652282]
1405,68363,[-182.38295241]
1406,64002,[161.29745281]
1407,58524,[-12.44621011]
1408,96939,[-263.85852865]
1409,46012,[-103.65093863]
1410,60462,[-126.57269583]
1411,65434,[155.81933711]
1412,91107,[-135.9829893]
1413,77197,[-23.63913098]
1414,27048,[-64.29027575]
1415,33581,[-440.80069546]
1416,58446,[-3.31052944]
1417,96968,[-125.68437891]
1418,94162,[255.71512909]
1419,47270,[36.7258974]
1420,59552,[390.61237783]
1421,22369,[-94.10665571]
1422,75031,[-137.87866434]
1423,95132,[-457.95353477]
1424,85263,[-20.45981827]
1425,84297,[-101.31735315]
1426,61693,[428.02190548]
1427,73786,[-102.94172878]
1428,70560,[-35.69832618]
1429,68002,[-58.60743594]
1430,74313,[548.09970372]
1431,58086,[-391.052724]
1432,37093,[63.71672162]
1433,26431,[-156.47809274]
1434,32307,[495.54840045]
1435,29109,[-401.27119226]
1436,27076,[217.28939432]
1437,20983,[-57.94405148]
1438,94794,[-187.24485187]
1439,87301,[309.09644594]
1440,64268,[365.50018616]
1441,62951,[-139.0877753]
1442,51236,[-161.25934741]
1443,58258,[-47.17010673]
1444,43651,[-334.42959554]
1445,27954,[-102.96251046]
1446,94382,[-84.55085975]
1447,94546,[-58.0544751]
1448,57258,[447.33005751]
1449,63634,[-27.01437988]
1450,47932,[-1.77065813]
1451,41345,[86.69682311]
1452,78412,[190.59829032]
1453,46824,[-168.56615459]
1454,59198,[-179.55488216]
1455,85415,[-221.88862665]
1456,93006,[-189.24660736]
1457,85939,[187.00096126]
1458,48956,[426.12935341]
1459,75674,[-417.08004029]
1460,47996,[116.47412696]
1461,53991,[191.85954101]
1462,43991,[313.77557893]
1463,59730,[201.26869889]
1464,74014,[463.02123184]
1465,96147,[-28.87226352]
1466,83253,[185.41581574]
1467,26626,[311.61247481]
1468,89811,[29.66521504]
1469,93399,[-50.47204469]
1470,41821,[-110.78523808]
1471,98989,[-343.00333572]
1472,87770,[102.62596189]
1473,62915,[300.79989596]
1474,84064,[-126.11605747]
1475,60875,[20.91042275]
1476,30073,[18.09320042]
1477,71894,[15.60633795]
1478,97632,[-193.97803903]
1479,85207,[239.15279673]
1480,44479,[62.07277855]
1481,27346,[-155.28853322]
1482,73530,[78.56961599]
1483,79508,[238.99439612]
1484,83203,[-34.71350349]
1485,80217,[-146.41414165]
1486,50680,[-64.69214069]
1487,25685,[362.09347818]
1488,48422,[-43.7641433]
1489,61779,[143.59218245]
1490,74430,[-93.6876517]
1491,44602,[-195.89360728]
1492,98162,[61.10528494]
1493,32508,[-196.42612542]
1494,62251,[-153.35728269]
1495,70855,[-121.51288265]
1496,37574,[175.2924977]
1497,87487,[102.42522956]
1498,95038,[-89.1300456]
1499,94991,[-159.74048062]
1500,45562,[-144.16400486]
1501,20750,[-369.9265945]
1502,38446,[-69.5392493]
1503,77938,[-358.05143141]
1504,65288,[-4.95822267]
1505,48357,[25.70488329]
1506,57938,[187.33074398]
1507,41516,[309.89133628]
1508,64701,[-164.5301657]
1509,20193,[278.55230212]
1510,60684,[45.07519872]
1511,73031,[-232.17569327]
1512,42732,[185.00669925]
1513,30152,[-14.69474075]
1514,90673,[333.74971666]
1515,59148,[314.15823166]
1516,70966,[-248.48402175]
1517,28731,[-393.37773421]
1518,42150,[245.81406552]
1519,71731,[-428.38479102]
1520,84689,[38.43729107]
1521,42749,[-61.29080773]
1522,83357,[84.45583403]
1523,65949,[407.47756961]
1524,46721,[174.5208351]
1525,28899,[110.06031097]
1526,21137,[-83.97449008]
1527,53145,[60.86603111]
1528,21534,[-253.79894082]
1529,43033,[111.63032192]
1530,38474,[381.32545669]
1531,86760,[-276.45989478]
1532,75231,[-158.27406884]
1533,41788,[212.422624]
1534,54496,[336.49505673]
1535,47206,[-33.11018252]
1536,30417,[-118.67236697]
1537,45478,[319.50476317]
1538,25101,[159.27931284]
1539,21390,[269.4012128]
1540,33158,[-87.05024947]
1541,78956,[338.74485672]
1542,65676,[172.24181545]
1543,82644,[187.75210045]
1544,67914,[-45.5288901]
1545,81458,[-270.74971533]
1546,50499,[-69.94572231]
1547,80470,[171.37105787]
1548,81037,[-172.65239311]
1549,23333,[-81.75375523]
1550,48370,[-249.61529828]
1551,30288,[207.70022374]
1552,24186,[312.61993452]
1553,25106,[-49.18933728]
1554,45039,[-20.40470255]
1555,95295,[-44.90120905]
1556,72860,[-12.39157281]
1557,50095,[-221.98654567]
1558,90979,[350.24711677]
1559,48136,[18.84035823]
1560,23535,[86.42307155]
1561,35006,[-105.76746388]
1562,69372,[325.81515436]
1563,41942,[-420.61846311]
1564,72178,[-52.0635475]
1565,32866,[204.85280268]
1566,66687,[239.97563409]
1567,70252,[-240.58417988]
1568,76453,[-65.759884]
1569,63859,[139.72218158]
1570,80577,[334.86610321]
1571,49113,[-87.71856971]
1572,73940,[214.61789529]
1573,46865,[-253.00410453]
1574,61916,[109.14390126]
1575,67901,[-562.3038781]
1576,44671,[252.17618576]
1577,66114,[-117.58165635]
1578,60504,[-9.17798633]
1579,49765,[-153.8639648]
1580,80922,[-209.28710417]
1581,56365,[-136.99430331]
1582,99952,[-261.86372728]
1583,71225,[54.08397764]
1584,28216,[-84.11132292]
1585,49449,[201.82695333]
1586,59317,[-195.19962655]
1587,23871,[194.04992938]
1588,32058,[-56.68736577]
1589,80398,[-291.3767175]
1590,68916,[180.46084171]
1591,93459,[-497.0666377]
1592,39953,[22.61863423]
1593,59652,[-191.2851584]
1594,69632,[-160.91142015]
1595,35058,[183.3083659]
1596,92685,[-45.71738565]
1597,83686,[251.7637144]
1598,64957,[156.70419456]
1599,61359,[208.13766848]
1600,82279,[81.8755054]
1601,63904,[165.18236674]
1602,25000,[-85.80653089]
1603,24116,[-316.72318083]
1604,55381,[-14.37597337]
1605,97033,[-53.21511886]
1606,47830,[-44.77409327]
1607,62171,[-114.63216413]
1608,50352,[-39.20966916]
1609,74281,[-15.12583514]
1610,93457,[-322.25757792]
1611,93128,[107.53841657]
1612,30181,[50.02081916]
1613,79422,[-7.76724881]
1614,20002,[27.56156679]
1615,66337,[196.09991428]
1616,85004,[31.1192656]
1617,37692,[156.63679012]
1618,84556,[-60.74691056]
1619,52449,[399.38567086]
1620,21812,[366.06608438]
1621,86621,[-217.40724883]
1622,87457,[225.6472638]
1623,72882,[-246.36534867]
1624,98187,[161.41616328]
1625,33206,[-187.2124747]
1626,48109,[96.4150841]
1627,79187,[-112.02891661]
1628,28990,[-167.23699387]
1629,69105,[-296.88782778]
1630,62163,[127.02731392]
1631,83884,[-169.30216034]
1632,40544,[233.32500177]
1633,32663,[220.05858188]
1634,90122,[226.5120314]
1635,41104,[56.89450598]
1636,84031,[82.09355442]
1637,76273,[53.67651123]
1638,44814,[61.44264723]
1639,74354,[-308.57778194]
1640,68724,[370.23858269]
1641,83029,[2.49481372]
1642,29045,[87.0513558]
1643,38631,[-34.64380796]
1644,20998,[275.1631752]
1645,67714,[-230.8968292]
1646,59879,[265.68164653]
1647,32580,[36.27824445]
1648,25362,[-376.62880239]
1649,98758,[243.08601638]
1650,70255,[-21.94888816]
1651,97451,[-283.58976393]
1652,71828,[232.00863741]
1653,85141,[105.68839934]
1654,39799,[-65.22347085]
1655,58207,[-340.19377524]
1656,64585,[169.78928441]
1657,75065,[293.40966753]
1658,92467,[51.15238595]
1659,50947,[-24.32817144]
1660,71269,[-69.861538]
1661,79619,[341.18484878]
1662,56514,[-199.80645785]
1663,93501,[238.08677563]
1664,33893,[66.10406564]
1665,49997,[47.54730563]
1666,77977,[-330.06131681]
1667,76311,[25.02992373]
1668,50468,[-514.31987016]
1669,72323,[-373.0686726]
1670,74158,[-57.65005983]
1671,85954,[-186.08720047]
1672,82450,[481.01072632]
1673,34458,[-103.70068567]
1674,64485,[38.95079728]
1675,68540,[50.32853217]
1676,88946,[20.25096711]
1677,52958,[-141.14567035]
1678,68798,[312.86571445]
1679,60252,[238.19151043]
1680,76625,[212.78400554]
1681,48969,[-9.39605965]
1682,73902,[-240.21450881]
1683,59355,[215.28388066]
1684,99996,[160.68746242]
1685,52649,[-144.07456403]
1686,25942,[-165.52814971]
1687,20898,[-9.38795792]
1688,46202,[200.1052791]
1689,61944,[-125.76826562]
1690,43965,[-6.35277089]
1691,79596,[-100.73581794]
1692,37971,[65.68134276]
1693,65522,[100.32034149]
1694,66117,[-0.75732662]
1695,20782,[-291.63914558]
1696,93467,[-329.85729505]
1697,44325,[-335.24027463]
1698,44447,[-138.47469991]
1699,98572,[-57.20240524]
1700,57813,[-329.80358784]
1701,94267,[-37.78797907]
1702,27662,[-636.26570206]
1703,59630,[-274.70283058]
1704,83217,[33.27517735]
1705,25645,[-427.82476694]
1706,53812,[216.17819986]
1707,93400,[-324.54741825]
1708,85206,[97.79702949]
1709,29359,[-131.21298266]
1710,70290,[188.10324502]
1711,30624,[-0.51898209]
1712,79790,[-240.44074132]
1713,25364,[-12.71598586]
1714,75000,[24.56464501]
1715,91398,[78.38047007]
1716,60297,[51.94126917]
1717,48220,[113.84834497]
1718,76834,[66.30646558]
1719,78361,[124.23495467]
1720,85995,[444.05378451]
1721,82031,[68.07179352]
1722,42039,[-177.94314097]
1723,63586,[113.44555055]
1724,49184,[-34.72806604]
1725,67424,[-120.59467395]
1726,63319,[249.07460265]
1727,39781,[-66.03848589]
1728,90785,[-37.76784363]
1729,48593,[-433.54840133]
1730,35619,[154.17406919]
1731,58141,[399.1601874]
1732,22931,[188.03030356]
1733,49255,[-142.58996277]
1734,69091,[-22.62974685]
1735,21129,[230.65192065]
1736,30822,[-14.42967556]
1737,69027,[404.69263017]
1738,36262,[93.28520145]
1739,70860,[-54.66816075]
1740,92145,[-265.30400181]
1741,79573,[-28.83261553]
1742,51690,[-137.64912198]
1743,92482,[273.30606122]
1744,52539,[-230.5442066]
1745,64034,[135.36200188]
1746,67068,[278.55955764]
1747,39979,[-238.48437242]
1748,32535,[-75.46220082]
1749,31082,[300.78193646]
1750,94090,[-397.46741164]
1751,37392,[-185.58469284]
1752,86134,[-212.09945751]
1753,98243,[-223.26586933]
1754,65940,[196.23994893]
1755,84440,[-27.4996832]
1756,39448,[367.05742702]
1757,53703,[-167.52871851]
1758,88683,[-74.88409347]
1759,78486,[-180.76483753]
1760,61468,[-365.63903387]
1761,98837,[263.24993854]
1762,84953,[-73.09900103]
1763,96330,[26.37574718]
1764,99969,[529.25201362]
1765,66834,[171.13859929]
1766,21228,[25.95037563]
1767,69342,[-193.1877177]
1768,51059,[340.06506496]
1769,94063,[-60.71612774]
1770,23022,[-89.8716407]
1771,30378,[-285.71776286]
1772,30750,[599.98166171]
